indicator,region,time,Val
National Railways (100 million passenger-km),Beijing,1997,50.5
National Railways (100 million passenger-km),Beijing,1998,52.41
National Railways (100 million passenger-km),Beijing,1999,58.4
National Railways (100 million passenger-km),Beijing,2000,65.42
National Railways (100 million passenger-km),Beijing,2001,68.22
National Railways (100 million passenger-km),Beijing,2002,65.7
National Railways (100 million passenger-km),Beijing,2003,62.48
National Railways (100 million passenger-km),Beijing,2004,73.9
National Railways (100 million passenger-km),Beijing,2005,77.60282
National Railways (100 million passenger-km),Beijing,2006,89.06912
National Railways (100 million passenger-km),Beijing,2007,90.84384
National Railways (100 million passenger-km),Beijing,2008,90.21863
National Railways (100 million passenger-km),Beijing,2009,93.54918
National Railways (100 million passenger-km),Beijing,2010,99.53635
National Railways (100 million passenger-km),Beijing,2011,108.61024
National Railways (100 million passenger-km),Beijing,2012,116.28392
National Railways (100 million passenger-km),Beijing,2013,117.84507
National Railways (100 million passenger-km),Beijing,2014,135.51171
National Railways (100 million passenger-km),Tianjin,1997,61
National Railways (100 million passenger-km),Tianjin,1998,62.97
National Railways (100 million passenger-km),Tianjin,1999,69.3
National Railways (100 million passenger-km),Tianjin,2000,72.99
National Railways (100 million passenger-km),Tianjin,2001,72.01
National Railways (100 million passenger-km),Tianjin,2002,74.2
National Railways (100 million passenger-km),Tianjin,2003,70.05
National Railways (100 million passenger-km),Tianjin,2004,84.75
National Railways (100 million passenger-km),Tianjin,2005,90.70345
National Railways (100 million passenger-km),Tianjin,2006,96.5069
National Railways (100 million passenger-km),Tianjin,2007,102.27713
National Railways (100 million passenger-km),Tianjin,2008,113.1239
National Railways (100 million passenger-km),Tianjin,2009,123.07889
National Railways (100 million passenger-km),Tianjin,2010,136.90593
National Railways (100 million passenger-km),Tianjin,2011,150.85442
National Railways (100 million passenger-km),Tianjin,2012,163.97269
National Railways (100 million passenger-km),Tianjin,2013,178.43138
National Railways (100 million passenger-km),Tianjin,2014,158.12414
National Railways (100 million passenger-km),Hebei,1997,300
National Railways (100 million passenger-km),Hebei,1998,315.67
National Railways (100 million passenger-km),Hebei,1999,348.4
National Railways (100 million passenger-km),Hebei,2000,390.18
National Railways (100 million passenger-km),Hebei,2001,415.6
National Railways (100 million passenger-km),Hebei,2002,417.4
National Railways (100 million passenger-km),Hebei,2003,383.76
National Railways (100 million passenger-km),Hebei,2004,479.07
National Railways (100 million passenger-km),Hebei,2005,504.43914
National Railways (100 million passenger-km),Hebei,2006,552.45376
National Railways (100 million passenger-km),Hebei,2007,595.47826
National Railways (100 million passenger-km),Hebei,2008,639.1712
National Railways (100 million passenger-km),Hebei,2009,672.39747
National Railways (100 million passenger-km),Hebei,2010,730.61449
National Railways (100 million passenger-km),Hebei,2011,784.50081
National Railways (100 million passenger-km),Hebei,2012,791.03001
National Railways (100 million passenger-km),Hebei,2013,867.18231
National Railways (100 million passenger-km),Hebei,2014,985.90793
National Railways (100 million passenger-km),Shanxi,1997,73.2
National Railways (100 million passenger-km),Shanxi,1998,71.91
National Railways (100 million passenger-km),Shanxi,1999,77.5
National Railways (100 million passenger-km),Shanxi,2000,83.36
National Railways (100 million passenger-km),Shanxi,2001,90.61
National Railways (100 million passenger-km),Shanxi,2002,89.4
National Railways (100 million passenger-km),Shanxi,2003,84.6
National Railways (100 million passenger-km),Shanxi,2004,104.9
National Railways (100 million passenger-km),Shanxi,2005,108.49392
National Railways (100 million passenger-km),Shanxi,2006,110.43895
National Railways (100 million passenger-km),Shanxi,2007,122.53427
National Railways (100 million passenger-km),Shanxi,2008,134.32961
National Railways (100 million passenger-km),Shanxi,2009,141.7639
National Railways (100 million passenger-km),Shanxi,2010,155.82059
National Railways (100 million passenger-km),Shanxi,2011,194.90427
National Railways (100 million passenger-km),Shanxi,2012,191.55642
National Railways (100 million passenger-km),Shanxi,2013,189.0704
National Railways (100 million passenger-km),Shanxi,2014,201.66797
National Railways (100 million passenger-km),Inner Mongolia,1997,68.4
National Railways (100 million passenger-km),Inner Mongolia,1998,70.58
National Railways (100 million passenger-km),Inner Mongolia,1999,77.7
National Railways (100 million passenger-km),Inner Mongolia,2000,82.53
National Railways (100 million passenger-km),Inner Mongolia,2001,85.61
National Railways (100 million passenger-km),Inner Mongolia,2002,86.7
National Railways (100 million passenger-km),Inner Mongolia,2003,79.83
National Railways (100 million passenger-km),Inner Mongolia,2004,97.01
National Railways (100 million passenger-km),Inner Mongolia,2005,104.95369
National Railways (100 million passenger-km),Inner Mongolia,2006,115.84482
National Railways (100 million passenger-km),Inner Mongolia,2007,124.3859
National Railways (100 million passenger-km),Inner Mongolia,2008,150.82788
National Railways (100 million passenger-km),Inner Mongolia,2009,160.81514
National Railways (100 million passenger-km),Inner Mongolia,2010,169.54784
National Railways (100 million passenger-km),Inner Mongolia,2011,168.79692
National Railways (100 million passenger-km),Inner Mongolia,2012,171.97795
National Railways (100 million passenger-km),Inner Mongolia,2013,186.76717
National Railways (100 million passenger-km),Inner Mongolia,2014,201.71592
National Railways (100 million passenger-km),Liaoning,1997,281.9
National Railways (100 million passenger-km),Liaoning,1998,285.87
National Railways (100 million passenger-km),Liaoning,1999,300.6
National Railways (100 million passenger-km),Liaoning,2000,325.22
National Railways (100 million passenger-km),Liaoning,2001,337.51
National Railways (100 million passenger-km),Liaoning,2002,342.1
National Railways (100 million passenger-km),Liaoning,2003,309.47
National Railways (100 million passenger-km),Liaoning,2004,371.48
National Railways (100 million passenger-km),Liaoning,2005,381.38969
National Railways (100 million passenger-km),Liaoning,2006,412.65409
National Railways (100 million passenger-km),Liaoning,2007,436.56936
National Railways (100 million passenger-km),Liaoning,2008,465.94368
National Railways (100 million passenger-km),Liaoning,2009,483.48231
National Railways (100 million passenger-km),Liaoning,2010,510.07234
National Railways (100 million passenger-km),Liaoning,2011,548.9941
National Railways (100 million passenger-km),Liaoning,2012,542.22101
National Railways (100 million passenger-km),Liaoning,2013,572.65882
National Railways (100 million passenger-km),Liaoning,2014,609.02404
National Railways (100 million passenger-km),Jilin,1997,117.2
National Railways (100 million passenger-km),Jilin,1998,116.16
National Railways (100 million passenger-km),Jilin,1999,123.5
National Railways (100 million passenger-km),Jilin,2000,129.82
National Railways (100 million passenger-km),Jilin,2001,132.63
National Railways (100 million passenger-km),Jilin,2002,132.7
National Railways (100 million passenger-km),Jilin,2003,122.38
National Railways (100 million passenger-km),Jilin,2004,146.8
National Railways (100 million passenger-km),Jilin,2005,151.84799
National Railways (100 million passenger-km),Jilin,2006,162.61832
National Railways (100 million passenger-km),Jilin,2007,181.84462
National Railways (100 million passenger-km),Jilin,2008,191.20233
National Railways (100 million passenger-km),Jilin,2009,197.70815
National Railways (100 million passenger-km),Jilin,2010,205.92717
National Railways (100 million passenger-km),Jilin,2011,228.93624
National Railways (100 million passenger-km),Jilin,2012,229.13656
National Railways (100 million passenger-km),Jilin,2013,244.76243
National Railways (100 million passenger-km),Jilin,2014,250.95274
National Railways (100 million passenger-km),Heilongjiang,1997,158.6
National Railways (100 million passenger-km),Heilongjiang,1998,155.98
National Railways (100 million passenger-km),Heilongjiang,1999,158.2
National Railways (100 million passenger-km),Heilongjiang,2000,161
National Railways (100 million passenger-km),Heilongjiang,2001,161.44
National Railways (100 million passenger-km),Heilongjiang,2002,163.2
National Railways (100 million passenger-km),Heilongjiang,2003,149.27
National Railways (100 million passenger-km),Heilongjiang,2004,171.27
National Railways (100 million passenger-km),Heilongjiang,2005,176.16028
National Railways (100 million passenger-km),Heilongjiang,2006,192.99645
National Railways (100 million passenger-km),Heilongjiang,2007,211.55924
National Railways (100 million passenger-km),Heilongjiang,2008,224.71605
National Railways (100 million passenger-km),Heilongjiang,2009,236.32032
National Railways (100 million passenger-km),Heilongjiang,2010,256.51622
National Railways (100 million passenger-km),Heilongjiang,2011,264.30361
National Railways (100 million passenger-km),Heilongjiang,2012,259.15961
National Railways (100 million passenger-km),Heilongjiang,2013,253.98193
National Railways (100 million passenger-km),Heilongjiang,2014,259.16357
National Railways (100 million passenger-km),Shanghai,1997,31.4
National Railways (100 million passenger-km),Shanghai,1998,30.67
National Railways (100 million passenger-km),Shanghai,1999,34.2
National Railways (100 million passenger-km),Shanghai,2000,35.4
National Railways (100 million passenger-km),Shanghai,2001,37.81
National Railways (100 million passenger-km),Shanghai,2002,39.5
National Railways (100 million passenger-km),Shanghai,2003,38.14
National Railways (100 million passenger-km),Shanghai,2004,46.35
National Railways (100 million passenger-km),Shanghai,2005,48.86278
National Railways (100 million passenger-km),Shanghai,2006,51.23185
National Railways (100 million passenger-km),Shanghai,2007,51.34064
National Railways (100 million passenger-km),Shanghai,2008,53.21874
National Railways (100 million passenger-km),Shanghai,2009,51.12241
National Railways (100 million passenger-km),Shanghai,2010,60.16163
National Railways (100 million passenger-km),Shanghai,2011,63.10844
National Railways (100 million passenger-km),Shanghai,2012,68.3772
National Railways (100 million passenger-km),Shanghai,2013,75.25607
National Railways (100 million passenger-km),Shanghai,2014,84.46192
National Railways (100 million passenger-km),Jiangsu,1997,144.7
National Railways (100 million passenger-km),Jiangsu,1998,141.62
National Railways (100 million passenger-km),Jiangsu,1999,158.4
National Railways (100 million passenger-km),Jiangsu,2000,166.79
National Railways (100 million passenger-km),Jiangsu,2001,176.69
National Railways (100 million passenger-km),Jiangsu,2002,185.4
National Railways (100 million passenger-km),Jiangsu,2003,183.02
National Railways (100 million passenger-km),Jiangsu,2004,227.21
National Railways (100 million passenger-km),Jiangsu,2005,239.37242
National Railways (100 million passenger-km),Jiangsu,2006,255.23552
National Railways (100 million passenger-km),Jiangsu,2007,290.06051
National Railways (100 million passenger-km),Jiangsu,2008,319.23182
National Railways (100 million passenger-km),Jiangsu,2009,311.50017
National Railways (100 million passenger-km),Jiangsu,2010,351.57735
National Railways (100 million passenger-km),Jiangsu,2011,400.84388
National Railways (100 million passenger-km),Jiangsu,2012,452.62057
National Railways (100 million passenger-km),Jiangsu,2013,514.00701
National Railways (100 million passenger-km),Jiangsu,2014,600.17096
National Railways (100 million passenger-km),Zhejiang,1997,103.8
National Railways (100 million passenger-km),Zhejiang,1998,109.23
National Railways (100 million passenger-km),Zhejiang,1999,127.1
National Railways (100 million passenger-km),Zhejiang,2000,127.64
National Railways (100 million passenger-km),Zhejiang,2001,137.39
National Railways (100 million passenger-km),Zhejiang,2002,150.6
National Railways (100 million passenger-km),Zhejiang,2003,151.28
National Railways (100 million passenger-km),Zhejiang,2004,180.91
National Railways (100 million passenger-km),Zhejiang,2005,186.18389
National Railways (100 million passenger-km),Zhejiang,2006,200.59655
National Railways (100 million passenger-km),Zhejiang,2007,213.98675
National Railways (100 million passenger-km),Zhejiang,2008,265.18255
National Railways (100 million passenger-km),Zhejiang,2009,268.09366
National Railways (100 million passenger-km),Zhejiang,2010,342.88697
National Railways (100 million passenger-km),Zhejiang,2011,362.31324
National Railways (100 million passenger-km),Zhejiang,2012,372.1426
National Railways (100 million passenger-km),Zhejiang,2013,417.2509
National Railways (100 million passenger-km),Zhejiang,2014,494.58258
National Railways (100 million passenger-km),Anhui,1997,155.8
National Railways (100 million passenger-km),Anhui,1998,166.36
National Railways (100 million passenger-km),Anhui,1999,183.6
National Railways (100 million passenger-km),Anhui,2000,195.92
National Railways (100 million passenger-km),Anhui,2001,210.33
National Railways (100 million passenger-km),Anhui,2002,221.6
National Railways (100 million passenger-km),Anhui,2003,215.23
National Railways (100 million passenger-km),Anhui,2004,272.19
National Railways (100 million passenger-km),Anhui,2005,290.88508
National Railways (100 million passenger-km),Anhui,2006,320.68705
National Railways (100 million passenger-km),Anhui,2007,329.67472
National Railways (100 million passenger-km),Anhui,2008,395.12924
National Railways (100 million passenger-km),Anhui,2009,411.23298
National Railways (100 million passenger-km),Anhui,2010,468.0584
National Railways (100 million passenger-km),Anhui,2011,475.24215
National Railways (100 million passenger-km),Anhui,2012,496.59022
National Railways (100 million passenger-km),Anhui,2013,552.08222
National Railways (100 million passenger-km),Anhui,2014,617.6436
National Railways (100 million passenger-km),Fujian,1997,60.9
National Railways (100 million passenger-km),Fujian,1998,61.17
National Railways (100 million passenger-km),Fujian,1999,65
National Railways (100 million passenger-km),Fujian,2000,69.76
National Railways (100 million passenger-km),Fujian,2001,71
National Railways (100 million passenger-km),Fujian,2002,70.5
National Railways (100 million passenger-km),Fujian,2003,68.37
National Railways (100 million passenger-km),Fujian,2004,75.93
National Railways (100 million passenger-km),Fujian,2005,76.59747
National Railways (100 million passenger-km),Fujian,2006,83.10686
National Railways (100 million passenger-km),Fujian,2007,84.44107
National Railways (100 million passenger-km),Fujian,2008,108.28602
National Railways (100 million passenger-km),Fujian,2009,103.57251
National Railways (100 million passenger-km),Fujian,2010,137.67711
National Railways (100 million passenger-km),Fujian,2011,172.2956
National Railways (100 million passenger-km),Fujian,2012,184.77715
National Railways (100 million passenger-km),Fujian,2013,209.20536
National Railways (100 million passenger-km),Fujian,2014,284.90646
National Railways (100 million passenger-km),Jiangxi,1997,160.4
National Railways (100 million passenger-km),Jiangxi,1998,185.22
National Railways (100 million passenger-km),Jiangxi,1999,214.6
National Railways (100 million passenger-km),Jiangxi,2000,246.37
National Railways (100 million passenger-km),Jiangxi,2001,272.22
National Railways (100 million passenger-km),Jiangxi,2002,307.6
National Railways (100 million passenger-km),Jiangxi,2003,299.16
National Railways (100 million passenger-km),Jiangxi,2004,354.54
National Railways (100 million passenger-km),Jiangxi,2005,385.85453
National Railways (100 million passenger-km),Jiangxi,2006,426.08356
National Railways (100 million passenger-km),Jiangxi,2007,477.07041
National Railways (100 million passenger-km),Jiangxi,2008,529.91011
National Railways (100 million passenger-km),Jiangxi,2009,510.52546
National Railways (100 million passenger-km),Jiangxi,2010,564.77797
National Railways (100 million passenger-km),Jiangxi,2011,600.18171
National Railways (100 million passenger-km),Jiangxi,2012,584.05804
National Railways (100 million passenger-km),Jiangxi,2013,622.63116
National Railways (100 million passenger-km),Jiangxi,2014,654.4967
National Railways (100 million passenger-km),Shandong,1997,172.9
National Railways (100 million passenger-km),Shandong,1998,184.56
National Railways (100 million passenger-km),Shandong,1999,205
National Railways (100 million passenger-km),Shandong,2000,221.27
National Railways (100 million passenger-km),Shandong,2001,232.79
National Railways (100 million passenger-km),Shandong,2002,238
National Railways (100 million passenger-km),Shandong,2003,219.19
National Railways (100 million passenger-km),Shandong,2004,265.5
National Railways (100 million passenger-km),Shandong,2005,280.87267
National Railways (100 million passenger-km),Shandong,2006,319.54439
National Railways (100 million passenger-km),Shandong,2007,339.94927
National Railways (100 million passenger-km),Shandong,2008,376.36382
National Railways (100 million passenger-km),Shandong,2009,391.31744
National Railways (100 million passenger-km),Shandong,2010,431.73392
National Railways (100 million passenger-km),Shandong,2011,468.19985
National Railways (100 million passenger-km),Shandong,2012,510.21099
National Railways (100 million passenger-km),Shandong,2013,548.8035
National Railways (100 million passenger-km),Shandong,2014,616.78498
National Railways (100 million passenger-km),Henan,1997,320.2
National Railways (100 million passenger-km),Henan,1998,327.77
National Railways (100 million passenger-km),Henan,1999,360.2
National Railways (100 million passenger-km),Henan,2000,404.26
National Railways (100 million passenger-km),Henan,2001,428.72
National Railways (100 million passenger-km),Henan,2002,448.3
National Railways (100 million passenger-km),Henan,2003,461.34
National Railways (100 million passenger-km),Henan,2004,541.13
National Railways (100 million passenger-km),Henan,2005,559.47128
National Railways (100 million passenger-km),Henan,2006,600.53717
National Railways (100 million passenger-km),Henan,2007,650.06185
National Railways (100 million passenger-km),Henan,2008,688.83862
National Railways (100 million passenger-km),Henan,2009,699.7464
National Railways (100 million passenger-km),Henan,2010,765.90993
National Railways (100 million passenger-km),Henan,2011,777.09827
National Railways (100 million passenger-km),Henan,2012,773.8327
National Railways (100 million passenger-km),Henan,2013,861.93168
National Railways (100 million passenger-km),Henan,2014,900.62259
National Railways (100 million passenger-km),Hubei,1997,137.9
National Railways (100 million passenger-km),Hubei,1998,150.35
National Railways (100 million passenger-km),Hubei,1999,169.7
National Railways (100 million passenger-km),Hubei,2000,202.03
National Railways (100 million passenger-km),Hubei,2001,214.34
National Railways (100 million passenger-km),Hubei,2002,244.5
National Railways (100 million passenger-km),Hubei,2003,231.5
National Railways (100 million passenger-km),Hubei,2004,282.14
National Railways (100 million passenger-km),Hubei,2005,298.1641
National Railways (100 million passenger-km),Hubei,2006,314.96056
National Railways (100 million passenger-km),Hubei,2007,342.99793
National Railways (100 million passenger-km),Hubei,2008,374.36053
National Railways (100 million passenger-km),Hubei,2009,368.98657
National Railways (100 million passenger-km),Hubei,2010,425.31367
National Railways (100 million passenger-km),Hubei,2011,533.52722
National Railways (100 million passenger-km),Hubei,2012,554.40872
National Railways (100 million passenger-km),Hubei,2013,634.05776
National Railways (100 million passenger-km),Hubei,2014,722.19644
National Railways (100 million passenger-km),Hunan,1997,302
National Railways (100 million passenger-km),Hunan,1998,315.92
National Railways (100 million passenger-km),Hunan,1999,348.4
National Railways (100 million passenger-km),Hunan,2000,388.56
National Railways (100 million passenger-km),Hunan,2001,362.79
National Railways (100 million passenger-km),Hunan,2002,408.4
National Railways (100 million passenger-km),Hunan,2003,412.97
National Railways (100 million passenger-km),Hunan,2004,475.48
National Railways (100 million passenger-km),Hunan,2005,506.55037
National Railways (100 million passenger-km),Hunan,2006,537.44397
National Railways (100 million passenger-km),Hunan,2007,582.37791
National Railways (100 million passenger-km),Hunan,2008,651.02833
National Railways (100 million passenger-km),Hunan,2009,631.31452
National Railways (100 million passenger-km),Hunan,2010,717.33551
National Railways (100 million passenger-km),Hunan,2011,784.59401
National Railways (100 million passenger-km),Hunan,2012,780.25263
National Railways (100 million passenger-km),Hunan,2013,840.27872
National Railways (100 million passenger-km),Hunan,2014,881.36949
National Railways (100 million passenger-km),Guangdong,1997,148.2
National Railways (100 million passenger-km),Guangdong,1998,158.17
National Railways (100 million passenger-km),Guangdong,1999,166.5
National Railways (100 million passenger-km),Guangdong,2000,187.86
National Railways (100 million passenger-km),Guangdong,2001,225.7
National Railways (100 million passenger-km),Guangdong,2002,204
National Railways (100 million passenger-km),Guangdong,2003,197.06
National Railways (100 million passenger-km),Guangdong,2004,227.24
National Railways (100 million passenger-km),Guangdong,2005,237.72737
National Railways (100 million passenger-km),Guangdong,2006,247.90606
National Railways (100 million passenger-km),Guangdong,2007,271.74845
National Railways (100 million passenger-km),Guangdong,2008,419.93061
National Railways (100 million passenger-km),Guangdong,2009,407.67169
National Railways (100 million passenger-km),Guangdong,2010,456.56411
National Railways (100 million passenger-km),Guangdong,2011,505.8999
National Railways (100 million passenger-km),Guangdong,2012,516.23264
National Railways (100 million passenger-km),Guangdong,2013,553.07644
National Railways (100 million passenger-km),Guangdong,2014,653.24901
National Railways (100 million passenger-km),Guangxi,1997,84.7
National Railways (100 million passenger-km),Guangxi,1998,81.55
National Railways (100 million passenger-km),Guangxi,1999,92.7
National Railways (100 million passenger-km),Guangxi,2000,99.8
National Railways (100 million passenger-km),Guangxi,2001,99.6
National Railways (100 million passenger-km),Guangxi,2002,102.9
National Railways (100 million passenger-km),Guangxi,2003,93.18
National Railways (100 million passenger-km),Guangxi,2004,102.45
National Railways (100 million passenger-km),Guangxi,2005,115.7912
National Railways (100 million passenger-km),Guangxi,2006,132.41406
National Railways (100 million passenger-km),Guangxi,2007,152.52099
National Railways (100 million passenger-km),Guangxi,2008,165.09436
National Railways (100 million passenger-km),Guangxi,2009,165.24405
National Railways (100 million passenger-km),Guangxi,2010,180.11082
National Railways (100 million passenger-km),Guangxi,2011,194.48498
National Railways (100 million passenger-km),Guangxi,2012,187.72229
National Railways (100 million passenger-km),Guangxi,2013,193.6706
National Railways (100 million passenger-km),Guangxi,2014,236.96168
National Railways (100 million passenger-km),Hainan,1997,0.3
National Railways (100 million passenger-km),Hainan,1998,0.24
National Railways (100 million passenger-km),Hainan,1999,0.2
National Railways (100 million passenger-km),Hainan,2000,0.13
National Railways (100 million passenger-km),Hainan,2001,0.1
National Railways (100 million passenger-km),Hainan,2002,0.1
National Railways (100 million passenger-km),Hainan,2003,0.11
National Railways (100 million passenger-km),Hainan,2004,0.11
National Railways (100 million passenger-km),Hainan,2005,0.1
National Railways (100 million passenger-km),Hainan,2006,
National Railways (100 million passenger-km),Hainan,2007,
National Railways (100 million passenger-km),Hainan,2008,1.58108
National Railways (100 million passenger-km),Hainan,2009,1.75214
National Railways (100 million passenger-km),Hainan,2010,2.14743
National Railways (100 million passenger-km),Hainan,2011,21.47568
National Railways (100 million passenger-km),Hainan,2012,22.26858
National Railways (100 million passenger-km),Hainan,2013,25.24664
National Railways (100 million passenger-km),Hainan,2014,28.06072
National Railways (100 million passenger-km),Chongqing,1997,33.7
National Railways (100 million passenger-km),Chongqing,1998,36.18
National Railways (100 million passenger-km),Chongqing,1999,40.2
National Railways (100 million passenger-km),Chongqing,2000,41.4
National Railways (100 million passenger-km),Chongqing,2001,40.49
National Railways (100 million passenger-km),Chongqing,2002,37.6
National Railways (100 million passenger-km),Chongqing,2003,34.77
National Railways (100 million passenger-km),Chongqing,2004,37.98
National Railways (100 million passenger-km),Chongqing,2005,40.353
National Railways (100 million passenger-km),Chongqing,2006,44.93221
National Railways (100 million passenger-km),Chongqing,2007,75.95358
National Railways (100 million passenger-km),Chongqing,2008,95.51027
National Railways (100 million passenger-km),Chongqing,2009,98.39064
National Railways (100 million passenger-km),Chongqing,2010,100.43729
National Railways (100 million passenger-km),Chongqing,2011,116.02144
National Railways (100 million passenger-km),Chongqing,2012,115.92851
National Railways (100 million passenger-km),Chongqing,2013,124.89643
National Railways (100 million passenger-km),Chongqing,2014,146.98216
National Railways (100 million passenger-km),Sichuan,1997,112
National Railways (100 million passenger-km),Sichuan,1998,111.95
National Railways (100 million passenger-km),Sichuan,1999,119.2
National Railways (100 million passenger-km),Sichuan,2000,123.47
National Railways (100 million passenger-km),Sichuan,2001,127.87
National Railways (100 million passenger-km),Sichuan,2002,134.2
National Railways (100 million passenger-km),Sichuan,2003,127.73
National Railways (100 million passenger-km),Sichuan,2004,150.34
National Railways (100 million passenger-km),Sichuan,2005,161.60176
National Railways (100 million passenger-km),Sichuan,2006,183.11729
National Railways (100 million passenger-km),Sichuan,2007,189.94447
National Railways (100 million passenger-km),Sichuan,2008,227.86042
National Railways (100 million passenger-km),Sichuan,2009,231.10191
National Railways (100 million passenger-km),Sichuan,2010,261.60822
National Railways (100 million passenger-km),Sichuan,2011,295.03925
National Railways (100 million passenger-km),Sichuan,2012,302.80622
National Railways (100 million passenger-km),Sichuan,2013,310.09192
National Railways (100 million passenger-km),Sichuan,2014,321.98404
National Railways (100 million passenger-km),Guizhou,1997,98
National Railways (100 million passenger-km),Guizhou,1998,101.13
National Railways (100 million passenger-km),Guizhou,1999,118.4
National Railways (100 million passenger-km),Guizhou,2000,120.79
National Railways (100 million passenger-km),Guizhou,2001,124.22
National Railways (100 million passenger-km),Guizhou,2002,116.1
National Railways (100 million passenger-km),Guizhou,2003,112.08
National Railways (100 million passenger-km),Guizhou,2004,125.85
National Railways (100 million passenger-km),Guizhou,2005,143.81972
National Railways (100 million passenger-km),Guizhou,2006,157.78475
National Railways (100 million passenger-km),Guizhou,2007,154.82033
National Railways (100 million passenger-km),Guizhou,2008,163.00198
National Railways (100 million passenger-km),Guizhou,2009,162.414
National Railways (100 million passenger-km),Guizhou,2010,189.37886
National Railways (100 million passenger-km),Guizhou,2011,204.58265
National Railways (100 million passenger-km),Guizhou,2012,199.19862
National Railways (100 million passenger-km),Guizhou,2013,211.21155
National Railways (100 million passenger-km),Guizhou,2014,217.39053
National Railways (100 million passenger-km),Yunnan,1997,25.6
National Railways (100 million passenger-km),Yunnan,1998,26.83
National Railways (100 million passenger-km),Yunnan,1999,35.4
National Railways (100 million passenger-km),Yunnan,2000,33.49
National Railways (100 million passenger-km),Yunnan,2001,34.18
National Railways (100 million passenger-km),Yunnan,2002,32.6
National Railways (100 million passenger-km),Yunnan,2003,32.09
National Railways (100 million passenger-km),Yunnan,2004,43.3
National Railways (100 million passenger-km),Yunnan,2005,50.55231
National Railways (100 million passenger-km),Yunnan,2006,58.13891
National Railways (100 million passenger-km),Yunnan,2007,65.0277
National Railways (100 million passenger-km),Yunnan,2008,72.17431
National Railways (100 million passenger-km),Yunnan,2009,72.36065
National Railways (100 million passenger-km),Yunnan,2010,86.07086
National Railways (100 million passenger-km),Yunnan,2011,95.46288
National Railways (100 million passenger-km),Yunnan,2012,96.4707
National Railways (100 million passenger-km),Yunnan,2013,105.8714
National Railways (100 million passenger-km),Yunnan,2014,112.68448
National Railways (100 million passenger-km),Tibet,1997,
National Railways (100 million passenger-km),Tibet,1998,
National Railways (100 million passenger-km),Tibet,1999,
National Railways (100 million passenger-km),Tibet,2000,
National Railways (100 million passenger-km),Tibet,2001,
National Railways (100 million passenger-km),Tibet,2002,
National Railways (100 million passenger-km),Tibet,2003,
National Railways (100 million passenger-km),Tibet,2004,
National Railways (100 million passenger-km),Tibet,2005,
National Railways (100 million passenger-km),Tibet,2006,3.44652
National Railways (100 million passenger-km),Tibet,2007,8.01195
National Railways (100 million passenger-km),Tibet,2008,6.24123
National Railways (100 million passenger-km),Tibet,2009,8.25186
National Railways (100 million passenger-km),Tibet,2010,9.44121
National Railways (100 million passenger-km),Tibet,2011,10.3827
National Railways (100 million passenger-km),Tibet,2012,10.25214
National Railways (100 million passenger-km),Tibet,2013,11.40136
National Railways (100 million passenger-km),Tibet,2014,12.33929
National Railways (100 million passenger-km),Shaanxi,1997,149.4
National Railways (100 million passenger-km),Shaanxi,1998,154.11
National Railways (100 million passenger-km),Shaanxi,1999,162.2
National Railways (100 million passenger-km),Shaanxi,2000,177.75
National Railways (100 million passenger-km),Shaanxi,2001,190.53
National Railways (100 million passenger-km),Shaanxi,2002,205.3
National Railways (100 million passenger-km),Shaanxi,2003,205.3
National Railways (100 million passenger-km),Shaanxi,2004,247.75
National Railways (100 million passenger-km),Shaanxi,2005,268.67852
National Railways (100 million passenger-km),Shaanxi,2006,281.10025
National Railways (100 million passenger-km),Shaanxi,2007,304.07131
National Railways (100 million passenger-km),Shaanxi,2008,350.57203
National Railways (100 million passenger-km),Shaanxi,2009,342.54813
National Railways (100 million passenger-km),Shaanxi,2010,362.55799
National Railways (100 million passenger-km),Shaanxi,2011,405.13938
National Railways (100 million passenger-km),Shaanxi,2012,408.62119
National Railways (100 million passenger-km),Shaanxi,2013,421.18135
National Railways (100 million passenger-km),Shaanxi,2014,464.58126
National Railways (100 million passenger-km),Gansu,1997,126.2
National Railways (100 million passenger-km),Gansu,1998,138.83
National Railways (100 million passenger-km),Gansu,1999,142.2
National Railways (100 million passenger-km),Gansu,2000,155.19
National Railways (100 million passenger-km),Gansu,2001,171.57
National Railways (100 million passenger-km),Gansu,2002,162.9
National Railways (100 million passenger-km),Gansu,2003,156.17
National Railways (100 million passenger-km),Gansu,2004,184.98
National Railways (100 million passenger-km),Gansu,2005,197.76836
National Railways (100 million passenger-km),Gansu,2006,233.61144
National Railways (100 million passenger-km),Gansu,2007,253.39168
National Railways (100 million passenger-km),Gansu,2008,271.54557
National Railways (100 million passenger-km),Gansu,2009,289.11463
National Railways (100 million passenger-km),Gansu,2010,319.34123
National Railways (100 million passenger-km),Gansu,2011,364.19269
National Railways (100 million passenger-km),Gansu,2012,379.75443
National Railways (100 million passenger-km),Gansu,2013,383.23948
National Railways (100 million passenger-km),Gansu,2014,377.86648
National Railways (100 million passenger-km),Qinghai,1997,6.2
National Railways (100 million passenger-km),Qinghai,1998,7.29
National Railways (100 million passenger-km),Qinghai,1999,9.4
National Railways (100 million passenger-km),Qinghai,2000,11.51
National Railways (100 million passenger-km),Qinghai,2001,13.36
National Railways (100 million passenger-km),Qinghai,2002,16.1
National Railways (100 million passenger-km),Qinghai,2003,16.25
National Railways (100 million passenger-km),Qinghai,2004,18.54
